統一編號: ,公司名稱: ,公司地址: ,資本額總額: ,核准設立日期: ,最後核准變更日期: ,公司狀態: ,代表人/創辦人/員工: ,industry0,industry1,,登記種類: ,登記機關名稱: ,category1,category2,category3,category4,category5,category6,category7,category8,category9,category10
53280374,晶葳國際有限公司,基隆市信義區東信路314號,5000000,2010-12-20,2013-10-02,核准設立,,是,設立日期: ,,,經濟部中部辦公室,楊艷秋,登記種類: ,公司登記,營業人名稱: ,晶葳國際有限公司,統一編號: ,53280374,營業地址: ,基隆市信義區信綠里東信路３１４號,使用統一發票: 
53562079,斯尼諾有限公司,基隆市信義區東信路236巷53號5樓,2000000,2011-12-12,2020-03-30,核准設立,,是,設立日期: ,,,新北市政府,楊婉君,登記種類: ,公司登記,營業人名稱: ,斯尼諾有限公司,統一編號: ,53562079,營業地址: ,基隆市信義區東信里東信路２３６巷５３號５樓,使用統一發票: 
53628348,夢想起飛健康運動有限公司,基隆市信義區仁壽里信一路148號2樓,5000000,2011-11-04,2019-06-25,核准設立,,是,設立日期: ,運動訓練業,,經濟部中部辦公室,陳詩婷,登記種類: ,公司登記,營業人名稱: ,夢想起飛健康運動有限公司,統一編號: ,53628348,營業地址: ,基隆市信義區仁壽里信一路１４８號２樓,使用統一發票: 
53635663,璉璐健康科技有限公司,基隆市信義區仁壽里義五路１１號,500000,2011-11-22,,核准設立,翁毓璐,2011-11-22,資本額(元): ,食品顧問業,,經濟部中部辦公室,公司登記,營業人名稱: ,璉璐健康科技有限公司,統一編號: ,53635663,營業地址: ,基隆市信義區仁壽里義五路１１號,使用統一發票: ,是,設立日期: 
53827557,捷科系統有限公司,基隆市信義區崇法街135巷3弄12號5樓,500000,2012-04-05,2019-08-30,核准設立,,是,設立日期: ,電腦及事務性機器設備批發業,,經濟部中部辦公室,戴忠憲,登記種類: ,公司登記,營業人名稱: ,捷科系統有限公司,統一編號: ,53827557,營業地址: ,基隆市信義區東光里崇法街１３５巷３弄１２號５樓,使用統一發票: 
53956670,智方興業有限公司,基隆市信義區東信路127號,1000000,2012-12-05,2016-10-25,核准設立,,是,設立日期: ,五金批發業,,經濟部中部辦公室,林志冠,登記種類: ,公司登記,營業人名稱: ,智方興業有限公司,統一編號: ,53956670,營業地址: ,基隆市信義區東信里東信路１２７號（１樓）,使用統一發票: 
54042169,億丞國際事業有限公司,基隆市信義區深澳坑路2之25號,2000000,2013-03-04,2018-11-16,核准設立,,是,設立日期: ,消防安全設備安裝工程業,,新北市政府,余俊煖,登記種類: ,公司登記,營業人名稱: ,億丞國際事業有限公司,統一編號: ,54042169,營業地址: ,基隆市信義區孝賢里深澳坑路２之２５號,使用統一發票: 
54385592,來來超商股份有限公司第一一四七分公司,基隆市信義區東信路294、296號1樓,0,2014-07-03,2017-08-29,核准設立,魏國志,登記種類: ,公司登記,,,,,,,,,,,,,
54508953,神保映像有限公司,基隆市信義區東信路218-3號,100000,2013-07-23,2016-07-06,核准設立,,是,設立日期: ,,,經濟部中部辦公室,蔡侑勲,登記種類: ,公司登記,營業人名稱: ,神保映像有限公司,統一編號: ,54508953,營業地址: ,基隆市信義區東信里東信路２１８―３號,使用統一發票: 
54516757,瑞寶福茶業有限公司,基隆市信義區東信路236巷54號1樓,250000,2013-08-20,,核准設立,王可馨,2013-08-20,資本額(元): ,,,經濟部中部辦公室,公司登記,營業人名稱: ,瑞寶福茶業有限公司,統一編號: ,54516757,營業地址: ,基隆市信義區東信里東信路２３６巷５４號１樓,使用統一發票: ,是,設立日期: 
54524665,名固工程有限公司,基隆市信義區正信路175巷6之3號1樓,3000000,2013-09-23,2016-08-10,核准設立,,統一編號: ,54524665,,,經濟部中部辦公室,吳文琴,登記種類: ,公司登記,營業人名稱: ,名固工程有限公司,營業地址: ,,,,
54542684,明泉工程有限公司,基隆市信義區東明路77巷38號1樓,500000,2013-11-22,2016-05-11,核准設立,,是,設立日期: ,建築物清潔服務業,,經濟部中部辦公室,王明泉,登記種類: ,公司登記,營業人名稱: ,明泉工程有限公司,統一編號: ,54542684,營業地址: ,基隆市信義區禮儀里東明路７７巷３８號１樓,使用統一發票: 
54973402,威朋設計顧問有限公司,基隆市信義區信一路133-3號4樓,1000000,2019-01-30,,核准設立,鄭耿森,1000000, 景觀、室內設計業 ,,公司登記,,威朋設計顧問有限公司,統一編號: ,54973402,營業地址: ,基隆市信義區仁壽里信一路１３３―３號４樓,使用統一發票: ,是,設立日期: ,2019-01-30,資本額(元): 
54981509,核心地產經紀股份有限公司,基隆市信義區信一路131號,1500000,2019-03-19,,核准設立,王儒彬,設立日期: ,2019-03-19,,公司登記,,核心地產經紀股份有限公司,統一編號: ,54981509,營業地址: ,基隆市信義區仁壽里信一路１３１號,使用統一發票: ,是,資本額(元): ,,
54986666,淞美清潔有限公司,基隆市信義區東信路105號六樓,1000000,2019-04-11,,核准設立,張崑淞,1000000, 建築物清潔服務業 ,建築物清潔服務業、病媒防治業,公司登記,,淞美清潔有限公司,統一編號: ,54986666,營業地址: ,基隆市信義區東光里東信路１０５號６樓,使用統一發票: ,是,設立日期: ,2019-04-11,資本額(元): 
54988101,金河馬國際行銷有限公司,基隆市信義區東光路205巷32號五樓,100000,2019-04-18,,核准設立,張育玲,100000, 其他綜合零售業 ,其他綜合零售業、食品什貨批發業,公司登記,,金河馬國際行銷有限公司,統一編號: ,54988101,營業地址: ,基隆市信義區東明里東光路２０５巷３２號５樓,使用統一發票: ,是,設立日期: ,2019-04-18,資本額(元): 
55887684,關丞澤空間設計有限公司,基隆市信義區中興路116號,100000,2016-09-09,,核准設立,吳彥雄,2016-09-09,資本額(元): ,,,經濟部中部辦公室,公司登記,營業人名稱: ,關丞澤空間設計有限公司,統一編號: ,55887684,營業地址: ,基隆市信義區義民里中興路１１６號,使用統一發票: ,是,設立日期: 
56285513,福燿有限公司,基隆市信義區孝忠里深美街200巷6號,100000,2017-03-03,,核准設立,陳福丁,2017-03-03,資本額(元): ,電器承裝業,,經濟部中部辦公室,公司登記,營業人名稱: ,福燿有限公司,統一編號: ,56285513,營業地址: ,基隆市信義區孝忠里深美街２００巷６號,使用統一發票: ,是,設立日期: 
56607578,卓蕾企業有限公司,基隆市信義區信一路133-1號7樓,3000000,2017-04-10,2017-12-18,核准設立,,營業地址: ,基隆市信義區仁壽里信一路１３３―１號７樓,,,經濟部中部辦公室,李子苓,登記種類: ,公司登記,營業人名稱: ,卓蕾企業有限公司,統一編號: ,56607578,設立日期: ,,
56609560,玉樹工程有限公司,基隆市信義區教忠街141巷53號,1000000,2017-04-17,,核准設立,劉瑞基,2017-04-17,資本額(元): ,配管工程業,,經濟部中部辦公室,公司登記,營業人名稱: ,玉樹工程有限公司,統一編號: ,56609560,營業地址: ,基隆市信義區孝忠里教忠街１４１巷５３號,使用統一發票: ,是,設立日期: 
57120455,文京工程有限公司,基隆市信義區東明路77巷1弄10-1號4樓,420000,2017-08-25,,核准設立,陳文彥,2017-08-25,資本額(元): ,室內裝潢業,,經濟部中部辦公室,公司登記,營業人名稱: ,文京工程有限公司,統一編號: ,57120455,營業地址: ,基隆市信義區禮東里東明路７７巷１弄１０―１號４樓,使用統一發票: ,是,設立日期: 
58431196,京興有限公司,基隆市信義區東信路180巷34-4號,3000000,2017-11-13,,核准設立,單國強,2017-11-13,資本額(元): ,會議及展覽服務業,,經濟部中部辦公室,公司登記,營業人名稱: ,京興有限公司,統一編號: ,58431196,營業地址: ,基隆市信義區東信里東信路１８０巷３４―４號,使用統一發票: ,是,設立日期: 
58523300,高登麥科技有限公司,基隆市信義區孝賢里深澳坑路2-5號9樓之3,500000,2017-11-21,,核准設立,郭穎鋒,2017-11-21,資本額(元): ,模具批發業,,經濟部中部辦公室,公司登記,營業人名稱: ,高登麥科技有限公司,統一編號: ,58523300,營業地址: ,基隆市信義區孝賢里深澳坑路２―５號９樓之３,使用統一發票: ,是,設立日期: 
59019954,鴻聖開發建設有限公司,基隆市信義區信一路96巷11號7樓,20000000,2017-12-18,,核准設立,李鴻欽,設立日期: ,2017-12-18,,,經濟部中部辦公室,公司登記,營業人名稱: ,鴻聖開發建設有限公司,統一編號: ,59019954,營業地址: ,基隆市信義區仁義里信一路９６巷１１號７樓,使用統一發票: ,否, 住宅及大樓開發租售業 
59090230,林雁生技有限公司,基隆市信義區正信路89號7樓,100000,2018-09-25,,核准設立,邱雁玲,2018-09-25,資本額(元): ,飲料批發業,,經濟部中部辦公室,公司登記,營業人名稱: ,林雁生技有限公司,統一編號: ,59090230,營業地址: ,基隆市信義區信綠里正信路８９號７樓,使用統一發票: ,是,設立日期: 
60379533,宏欣茶業,基隆市信義區東信路三Ｏ二號,10000,1988-12-22,2017-08-29,核准設立 - 獨資 (核准文號: 1060001814),,花宗平,登記種類: ,,,基隆市政府,商業登記,,,,,,,,,
60385036,同福商店,基隆市信義區東信路一八Ｏ巷三四號一樓,3000,1990-04-18,1990-04-18,核准設立 - 獨資,,趙王麗花,登記種類: ,,,基隆市政府,商業登記,,,,,,,,,
60385839,億治行,基隆市信義區東信里東信路二三六巷三三號底層,490000,1990-06-12,2011-09-02,核准設立 - 獨資,,是,設立日期: ,造林業,,基隆市政府,王麗雅,登記種類: ,商業登記,營業人名稱: ,億治行,統一編號: ,60385839,營業地址: ,基隆市信義區東信里東信路２３６巷３３號底層,使用統一發票: 
66966453,兆承葬儀店,基隆市信義區仁壽里信二路二四七巷八號一樓,50000,2006-01-10,2006-06-21,核准設立 - 獨資,,營業地址: ,基隆市信義區仁壽里信二路２４７巷８號１樓,,,基隆市政府,游祥雄,登記種類: ,商業登記,營業人名稱: ,兆承葬儀店,統一編號: ,66966453,設立日期: ,,
66977986,勝佳生活百貨行,基隆市信義區義四路1、3號1樓,480000,2006-01-23,2014-10-09,核准設立 - 獨資 (核准文號: 1030002263),,是,設立日期: ,布疋、衣著、鞋、帽、傘、服飾品零售業,,基隆市政府,吳戊全,登記種類: ,商業登記,營業人名稱: ,勝佳生活百貨行,統一編號: ,66977986,營業地址: ,基隆市信義區仁壽里義四路１、３號１樓,使用統一發票: 
66998238,大昌鋁門窗行,基隆市信義區東信路212號1樓,200000,2006-02-21,2014-06-13,核准設立 - 獨資 (核准文號: 1030001276),,統一編號: ,66998238,,,基隆市政府,陳保宏,登記種類: ,商業登記,營業人名稱: ,大昌鋁門窗行,營業地址: ,,,,
70472832,豪氏保全股份有限公司,基隆市信義區東信路312號3樓,40000000,2000-01-20,2014-01-17,,,代表人/創辦人/員工: ,張文豪,,,經濟部中部辦公室,核准設立,登記種類: ,,,,,,,,
70542416,寶興廣告有限公司,基隆市信義區信一路133之2號3樓,1000000,2000-03-29,2011-12-12,核准設立,,是,設立日期: ,資訊軟體批發業,,經濟部中部辦公室,闞山明,登記種類: ,公司登記,營業人名稱: ,寶興廣告有限公司,統一編號: ,70542416,營業地址: ,基隆市信義區仁壽里信一路１３３之２號３樓,使用統一發票: 
70633008,育德人力仲介有限公司,基隆市信義區仁壽里信一路133之2號12樓,5000000,1999-10-01,2007-12-14,核准設立,,登記種類: ,公司登記,,,經濟部中部辦公室,李德容,營業人名稱: ,,,,,,,,
70705332,泰一小客車租賃有限公司,基隆市信義區正信路227巷21弄37號3樓,10000000,2000-02-11,2016-03-18,核准設立,,統一編號: ,70705332,,,經濟部中部辦公室,徐毓蔚,登記種類: ,公司登記,營業人名稱: ,泰一小客車租賃有限公司,使用統一發票: ,,,,
70742195,欣達興機電有限公司,基隆市信義區深溪路36巷70弄12號1樓,10000000,1999-12-06,2016-08-01,核准設立,,是,設立日期: ,管理顧問業,,經濟部中部辦公室,傅韋達,登記種類: ,公司登記,營業人名稱: ,欣達興機電有限公司,統一編號: ,70742195,營業地址: ,基隆市信義區孝忠里深溪路３６巷７０弄１２號１樓,使用統一發票: 
72635925,杏佳醫療儀器行,基隆市信義區信二路215號1樓,200000,2017-05-18,2017-05-18,核准設立 - 獨資 (核准文號: 1060000951),,統一編號: ,72635925,,,基隆市政府,蔡宜靜,登記種類: ,商業登記,營業人名稱: ,杏佳醫療儀器行,設立日期: ,,,,
72636305,綉瑜企業社,基隆市信義區正信路227巷21弄37號1樓,200000,2017-06-01,2017-06-01,停業 (停業起迄日期 107年09月17日 至 108年09月16日) - 獨資,,是,設立日期: ,食品什貨批發業,,基隆市政府,楊綉楡,登記種類: ,商業登記,營業人名稱: ,綉瑜企業社,統一編號: ,72636305,營業地址: ,基隆市信義區東信里正信路２２７巷２１弄３７號１樓,使用統一發票: 
72636614,星致企業社,基隆市信義區正信路227巷21弄13號3樓,200000,2017-06-12,2017-06-12,核准設立 - 獨資 (核准文號: 1060001190),,是,設立日期: ,,,基隆市政府,曾崇勝,登記種類: ,商業登記,營業人名稱: ,星致企業社,統一編號: ,72636614,營業地址: ,基隆市信義區東信里正信路２２７巷２１弄１３號３樓,使用統一發票: 
72636620,宏遠企業社,基隆市信義區正信路227巷21弄13號3樓,200000,2017-06-12,2017-06-12,核准設立 - 獨資 (核准文號: 1060001191),,是,設立日期: ,,,基隆市政府,趙苑媮,登記種類: ,商業登記,營業人名稱: ,宏遠企業社,統一編號: ,72636620,營業地址: ,基隆市信義區東信里正信路２２７巷２１弄１３號３樓,使用統一發票: 
72636847,永達室內裝修行,基隆市信義區正信路57之4號,200000,2017-06-27,2017-06-27,核准設立 - 獨資 (核准文號: 1060001320),,營業地址: ,基隆市信義區信綠里正信路５７―４號,,,基隆市政府,潘志煌,登記種類: ,商業登記,營業人名稱: ,永達室內裝修行,統一編號: ,72636847,資本額(元): ,,
72637254,自由之風工作室,基隆市信義區正信路227巷21弄10號3樓,240000,2017-07-20,2017-07-20,核准設立 - 獨資 (核准文號: 1060001510),,是,設立日期: ,,,基隆市政府,林子毓,登記種類: ,商業登記,營業人名稱: ,自由之風工作室,統一編號: ,72637254,營業地址: ,基隆市信義區東信里正信路２２７巷２１弄１０號３樓,使用統一發票: 
72637901,宏彩企業社,基隆市信義區東信路258巷31號,200000,2017-08-22,2017-08-22,核准設立 - 獨資 (核准文號: 1060001749),,是,設立日期: ,,,基隆市政府,陳柏宏,登記種類: ,商業登記,營業人名稱: ,宏彩企業社,統一編號: ,72637901,營業地址: ,基隆市信義區東信里東信路２５８巷３１號,使用統一發票: 
72638161,茱提咖啡屋,基隆市信義區義四路5號1樓,100000,2017-08-30,2019-08-12,歇業 - 獨資 (核准文號: 1080001751),,統一編號: ,72638161,,,基隆市政府,林淑莉,登記種類: ,商業登記,營業人名稱: ,茱提咖啡屋,營業地址: ,,,,
72638275,享集社,基隆市信義區東信路127號2樓,200000,2017-09-04,2020-03-26,核准設立 - 合夥 (核准文號: 1090000605),,是,設立日期: ,,,基隆市政府,張淳媛,登記種類: ,商業登記,營業人名稱: ,享集社,統一編號: ,72638275,營業地址: ,基隆市信義區東信里東信路１２７號２樓,使用統一發票: 
72639197,美真小舖,基隆市信義區信二路211號1樓,100000,2017-10-12,2017-10-12,核准設立 - 獨資 (核准文號: 1060002124),,統一編號: ,72639197,,,基隆市政府,吳一成,登記種類: ,商業登記,營業人名稱: ,美真小舖,營業地址: ,,,,
